,ABC,ACTE1,ACTE2,DGGRC1,DGGRC2,DGNBL1,DGNBL2,EPEN,MFOL1,MFOL2,MGL1,MGL2,MGL3,MOL1,MOL2,MOL3,OPC,PER1,PER2,PER3,TEGLU1,TEGLU10,TEGLU11,TEGLU12,TEGLU13,TEGLU14,TEGLU2,TEGLU20,TEGLU21,TEGLU23,TEGLU24,TEGLU3,TEGLU4,TEGLU6,TEGLU7,TEGLU8,TEGLU9,TEINH10,TEINH11,TEINH12,TEINH13,TEINH14,TEINH15,TEINH16,TEINH17,TEINH18,TEINH19,TEINH20,TEINH21,TEINH4,TEINH5,TEINH6,TEINH7,TEINH8,TEINH9,VECA,VECC,VECV,VLMC1,VLMC2,VSMCA
Pcp4,0.2116788321167883,0.3043039677202421,0.3249433677321923,7.8860630722278735,9.54298375184638,5.515723270440252,4.4318339100346025,0.34108527131782945,0.03420195439739414,0.3242236024844721,0.29251101321585904,0.2412087912087912,0.20599250936329588,0.17969018932874353,0.1213664968534612,0.10383991346673878,1.3158536585365854,0.16317460317460317,0.16188524590163936,0.19798657718120805,24.582089552238806,53.918013856812934,16.724043715846996,1.0906735751295338,0.6850393700787402,0.6,58.74087591240876,15.545454545454545,27.08653846153846,7.652892561983471,1.4845360824742269,46.310899780541334,24.1144578313253,0.7374581939799331,1.2718685831622176,12.156952132855748,19.46039603960396,0.2134251290877797,0.6287878787878788,2.7,0.4785276073619632,0.5592417061611374,0.29560336763330214,0.07453416149068323,2.2311111111111113,0.4369287020109689,0.8394230769230769,21.74820143884892,69.87532467532468,6.94108527131783,0.7416481069042317,0.2689655172413793,0.23529411764705882,0.17543859649122806,1.7160493827160495,0.11926605504587157,0.24292682926829268,0.1093525179856115,0.19373219373219372,0.2054380664652568,0.16134316134316135
Pcp4l1,0.0364963503649635,0.011432414256893073,0.01409514220991694,0.007121057985757884,0.004431314623338257,0.0,0.002768166089965398,3.640826873385013,0.007871878393051032,0.014906832298136646,0.022466960352422908,0.018131868131868133,0.017228464419475654,0.010900745840504877,0.010288682449305763,0.011357490535424553,0.045121951219512194,1.5528042328042329,0.8381147540983607,0.3053691275167785,0.012437810945273632,0.04157043879907621,0.04439890710382514,0.038860103626943004,0.03937007874015748,0.05714285714285714,0.291970802919708,0.14545454545454545,0.028846153846153848,0.07024793388429752,0.19047619047619047,0.03511338697878566,0.03463855421686747,0.006688963210702341,0.03983572895277208,0.02800390752197981,0.009900990099009901,1.9449225473321858,3.5636363636363635,1.0678571428571428,2.067484662576687,1.4454976303317535,1.3367633302151543,0.38354037267080743,1.4192592592592592,2.8555758683729433,1.458653846153846,0.9568345323741008,0.2519480519480519,2.6186046511627907,0.5100222717149221,0.496551724137931,1.1764705882352942,0.8070175438596491,0.41975308641975306,2.458715596330275,0.45365853658536587,1.4679856115107914,0.03418803418803419,0.03625377643504532,1.47010647010647
Pde1a,0.2116788321167883,0.00773369199731002,0.00956456078530078,0.05188199389623601,0.07149187592319055,0.0,0.01591695501730104,0.04263565891472868,0.0013572204125950054,0.005797101449275362,0.003964757709251102,0.002197802197802198,0.0,0.002868617326448652,0.0014983518130056938,0.0005408328826392645,0.032926829268292684,0.04656084656084656,0.06352459016393443,0.087248322147651,0.24129353233830847,4.128175519630485,1.1058743169398908,1.3238341968911918,0.5984251968503937,1.9714285714285715,2.8576642335766422,3.4545454545454546,2.875,2.2169421487603307,1.1978399607265586,1.6982443306510606,2.177710843373494,0.225752508361204,0.7051334702258727,0.35232823184630413,1.608910891089109,0.1738382099827883,0.4212121212121212,0.07142857142857142,0.25766871165644173,0.24170616113744076,0.03554724041159962,0.043478260869565216,0.02666666666666667,0.10237659963436929,0.5923076923076923,0.6906474820143885,2.168831168831169,0.23410852713178296,0.022271714922048998,0.09655172413793103,0.014705882352941176,0.0,0.024691358024691357,0.22018348623853212,0.006829268292682927,0.0035971223021582736,0.06695156695156695,0.43202416918429004,0.2710892710892711
Pdlim3,0.0,0.0,0.0007550969041026932,0.001017293997965412,0.0005908419497784342,0.06289308176100629,0.0006920415224913495,0.05813953488372093,0.0024429967426710096,0.0,0.0,0.0,0.0,0.0036718301778542743,0.011487363899710319,0.029745808545159545,0.00853658536585366,0.0008465608465608466,0.0,0.0,0.0,0.0,0.0006830601092896175,0.0025906735751295338,0.0,0.0,0.0,0.0,0.0,0.002066115702479339,0.0,0.0,0.0015060240963855422,0.0,0.0004106776180698152,0.0013025073266037122,0.0,0.0017211703958691911,0.0,0.0,0.0,0.0,0.002806361085126286,0.007763975155279503,0.044444444444444446,0.003656307129798903,0.0,0.0,0.0,0.0031007751937984496,0.0022271714922048997,0.0,0.0,0.0,0.0,0.027522935779816515,0.0,0.0,0.0,0.0015105740181268882,0.21785421785421785
Pdyn,0.0072992700729927005,0.04169468728984533,0.0032720865844450037,0.038657171922685654,0.08774002954209749,0.0,0.0020761245674740486,0.47674418604651164,0.0002714440825190011,0.0016563146997929607,0.0013215859030837004,0.002197802197802198,0.000749063670411985,0.0005737234652897303,0.0005993407252022775,0.001081665765278529,0.0012195121951219512,0.0008465608465608466,0.0,0.0,0.0,0.006928406466512702,0.00273224043715847,0.015544041450777202,0.007874015748031496,0.0,0.0036496350364963502,0.01818181818181818,0.0,0.002066115702479339,0.004909180166912126,0.0032918800292611556,0.14759036144578314,0.0016722408026755853,0.14743326488706365,0.006838163464669489,0.009900990099009901,0.0017211703958691911,0.0015151515151515152,0.0,0.0,0.002369668246445498,0.0037418147801683817,0.0015527950310559005,0.025185185185185185,0.003656307129798903,0.1548076923076923,0.0,0.046753246753246755,0.0,0.0022271714922048997,0.0,0.0,0.0,0.0,0.0,0.001951219512195122,0.001079136690647482,0.002849002849002849,0.0015105740181268882,0.000819000819000819
Peg10,0.014598540145985401,0.009078681909885675,0.003775484520513466,0.019328585961342827,0.026587887740029542,0.006289308176100629,0.004152249134948097,0.06589147286821706,0.06813246471226928,0.03602484472049689,0.006607929515418502,0.01868131868131868,0.02397003745318352,0.06310958118187034,0.06422934771751074,0.04705246078961601,0.025609756097560974,0.0033862433862433864,0.004098360655737705,0.0,0.014925373134328358,0.08545034642032333,0.05806010928961749,0.046632124352331605,0.015748031496062992,0.0,0.04744525547445255,0.0,0.10576923076923077,0.08264462809917356,0.027000490918016692,0.016825164594001463,0.030120481927710843,0.03177257525083612,0.023408624229979465,0.015955714750895474,0.0297029702970297,0.04819277108433735,0.20909090909090908,0.10714285714285714,0.012269938650306749,0.06398104265402843,0.00841908325537886,0.012422360248447204,0.028148148148148148,0.029250457038391225,0.03173076923076923,0.03597122302158273,0.046753246753246755,0.043410852713178294,0.035634743875278395,0.05517241379310345,0.014705882352941176,0.07017543859649122,0.018518518518518517,0.0,0.003902439024390244,0.0017985611510791368,0.01282051282051282,0.0770392749244713,0.002457002457002457
Penk,1.1605839416058394,0.013113651647612643,0.010319657689403473,0.003051881993896236,0.023338257016248153,0.0,0.0006920415224913495,0.03617571059431524,0.003528773072747014,0.005797101449275362,0.010572687224669603,0.006043956043956044,0.006741573033707865,0.009179575444635685,0.005094396164219359,0.014061654948620876,0.01707317073170732,0.0038095238095238095,0.014344262295081968,0.003355704697986577,0.014925373134328358,0.009237875288683603,0.40710382513661203,0.06476683937823834,0.1968503937007874,0.05714285714285714,0.014598540145985401,0.18181818181818182,0.04807692307692308,0.012396694214876033,0.03829160530191458,0.005120702267739576,0.006024096385542169,0.3963210702341137,0.17494866529774128,0.00488440247476392,0.0,0.08950086058519793,0.016666666666666666,0.0035714285714285713,0.018404907975460124,0.052132701421800945,0.011225444340505144,0.018633540372670808,0.13925925925925925,0.08592321755027423,0.09134615384615384,0.03597122302158273,1.0415584415584416,0.5829457364341085,1.5167037861915367,1.1172413793103448,2.3676470588235294,4.280701754385965,0.043209876543209874,0.0,0.001951219512195122,0.005035971223021582,0.019943019943019943,0.1933534743202417,0.014742014742014743
Pglyrp1,0.13138686131386862,0.005043712172158709,0.004278882456581928,0.007121057985757884,0.0062038404726735595,0.0,0.007612456747404845,0.007751937984496124,0.009229098805646038,0.006625258799171843,0.006167400881057269,0.012637362637362638,0.00599250936329588,0.006081468732071142,0.00719208870242733,0.0075716603569497025,0.00975609756097561,5.0937566137566135,8.584016393442623,0.2181208053691275,0.0024875621890547263,0.011547344110854504,0.012295081967213115,0.010362694300518135,0.007874015748031496,0.0,0.010948905109489052,0.0,0.009615384615384616,0.014462809917355372,0.008345606283750613,0.008778346744696415,0.007530120481927711,0.0016722408026755853,0.01724845995893224,0.013025073266037121,0.0049504950495049506,0.0,0.004545454545454545,0.0035714285714285713,0.006134969325153374,0.009478672985781991,0.006548175865294668,0.004658385093167702,0.01037037037037037,0.007312614259597806,0.011538461538461539,0.007194244604316547,0.012987012987012988,0.007751937984496124,0.004454342984409799,0.0,0.014705882352941176,0.0,0.0,0.23853211009174313,6.816585365853658,6.575899280575539,0.02564102564102564,0.0256797583081571,0.021294021294021293
Pgr15l,0.0,0.0,0.0,0.0,0.0,0.0,0.0006920415224913495,0.0012919896640826874,0.0005428881650380022,0.0,0.0,0.0,0.0,0.00011474469305794607,9.989012086704625e-05,0.0,0.0,0.0,0.0020491803278688526,0.0,0.0,0.0,0.0,0.0025906735751295338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004106776180698152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015503875968992248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phox2b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002583979328165375,0.0005428881650380022,0.0,0.0,0.0,0.0,0.0,0.00029967036260113877,0.0,0.0,0.00021164021164021165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plcxd2,0.0072992700729927005,0.0057162071284465365,0.00931286181726655,0.00508646998982706,0.0038404726735598227,0.05660377358490566,0.01453287197231834,0.016795865633074936,0.007057546145494028,0.004968944099378882,0.005726872246696035,0.004945054945054945,0.003745318352059925,0.005507745266781412,0.00879033063630007,0.005949161709031909,0.013414634146341463,0.007407407407407408,0.010245901639344262,0.006711409395973154,1.2164179104477613,1.3036951501154734,0.1878415300546448,0.15544041450777202,0.4094488188976378,0.45714285714285713,0.12043795620437957,0.07272727272727272,0.5769230769230769,0.5020661157024794,0.035346097201767304,0.06474030724213606,0.42168674698795183,0.1505016722408027,0.10718685831622177,1.4076847932269618,0.9801980198019802,0.10843373493975904,0.2727272727272727,0.2892857142857143,0.0736196319018405,0.2938388625592417,0.4331150608044902,0.19099378881987578,0.21925925925925926,0.13345521023765997,0.2144230769230769,0.1079136690647482,0.17142857142857143,0.10387596899224806,0.1447661469933185,0.19310344827586207,0.11764705882352941,0.017543859649122806,0.043209876543209874,0.009174311926605505,0.003902439024390244,0.006834532374100719,0.005698005698005698,0.0075528700906344415,0.004914004914004914
Plp1,3.218978102189781,0.4667114996637525,0.18172665492071483,0.13835198372329605,0.1654357459379616,0.1949685534591195,0.1273356401384083,4.686046511627907,450.25678610206296,540.8053830227743,0.33083700440528635,0.7956043956043956,1.3617977528089888,436.0914515203672,510.57426830486463,736.9859383450514,1.4890243902439024,1.958941798941799,2.2868852459016393,0.6308724832214765,0.5223880597014925,0.6963048498845266,0.41598360655737704,0.36787564766839376,0.4251968503937008,0.45714285714285713,0.4781021897810219,0.41818181818181815,0.5480769230769231,0.6528925619834711,0.7849779086892489,0.36137527432333577,0.5045180722891566,0.2491638795986622,0.6316221765913758,0.4969065450993162,0.3415841584158416,0.23407917383820998,0.4212121212121212,0.275,0.17177914110429449,0.24644549763033174,0.3292797006548176,0.7981366459627329,0.45185185185185184,0.2961608775137112,0.24807692307692308,0.45323741007194246,0.6727272727272727,0.19844961240310077,0.23385300668151449,0.11724137931034483,0.14705882352941177,0.10526315789473684,0.41358024691358025,2.3577981651376145,1.5570731707317074,2.1381294964028776,1.1552706552706553,7.444108761329305,1.3636363636363635
Plpp4,0.0,0.02925353059852051,0.03775484520513466,0.03967446592065107,0.023042836041358938,0.0,0.020069204152249134,0.002583979328165375,0.0010857763300760044,0.00041407867494824016,0.000881057268722467,0.001098901098901099,0.000749063670411985,0.0010327022375215145,0.00079912096693637,0.001081665765278529,0.3695121951219512,0.002328042328042328,0.004098360655737705,0.003355704697986577,0.0,0.0,0.014344262295081968,0.010362694300518135,0.047244094488188976,0.22857142857142856,0.0,0.01818181818181818,0.0,0.004132231404958678,0.006872852233676976,0.0018288222384784199,0.0,0.0016722408026755853,0.003696098562628337,0.0032562683165092803,0.0049504950495049506,0.010327022375215147,0.019696969696969695,0.0035714285714285713,0.012269938650306749,0.0,0.0037418147801683817,0.004658385093167702,0.01037037037037037,0.003656307129798903,0.18942307692307692,0.014388489208633094,0.01818181818181818,0.14728682170542637,0.10467706013363029,0.12413793103448276,0.19117647058823528,0.3508771929824561,0.012345679012345678,0.009174311926605505,0.000975609756097561,0.0014388489208633094,0.0,0.0030211480362537764,0.000819000819000819
Pltp,0.0948905109489051,0.03295225285810356,0.012836647369745784,0.00508646998982706,0.0038404726735598227,0.0,0.0034602076124567475,3.757105943152455,0.008957654723127036,0.0033126293995859213,0.01277533039647577,0.01098901098901099,0.020224719101123594,0.006310958118187034,0.005294176405953451,0.017306652244456464,0.003658536585365854,3.977989417989418,2.3524590163934427,0.15436241610738255,0.007462686567164179,0.012702078521939953,0.010245901639344262,0.007772020725388601,0.007874015748031496,0.08571428571428572,0.01824817518248175,0.0,0.019230769230769232,0.002066115702479339,0.006872852233676976,0.006583760058522311,0.01957831325301205,0.0016722408026755853,0.028747433264887063,0.015630087919244546,0.0049504950495049506,0.010327022375215147,0.0030303030303030303,0.02857142857142857,0.012269938650306749,0.009478672985781991,0.01028999064546305,0.010869565217391304,0.01037037037037037,0.010968921389396709,0.0009615384615384616,0.0,0.02077922077922078,0.006201550387596899,0.0022271714922048997,0.0,0.0,0.0,0.0,1.385321100917431,1.481951219512195,6.683453237410072,0.5669515669515669,0.9274924471299094,0.04504504504504504
Pmch,0.0,0.0003362474781439139,0.0002516989680342311,0.0,0.0,0.0,0.0,0.006459948320413436,0.0002714440825190011,0.018633540372670808,0.0052863436123348016,0.002197802197802198,0.0022471910112359553,0.00263912794033276,0.005394066526820497,0.0005408328826392645,0.0,0.002328042328042328,0.0,0.006711409395973154,0.0,0.0011547344110854503,0.0,0.0025906735751295338,0.0,0.0,0.0,0.0,0.009615384615384616,0.0,0.0004909180166912126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030303030303030303,0.0,0.0,0.0,0.0009354536950420954,0.0,0.0,0.0,0.0,0.0,0.0025974025974025974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003902439024390244,0.0007194244604316547,0.004273504273504274,0.0,0.0
Pnoc,0.0,0.0010087424344317419,0.0022652907123080794,0.0,0.0,0.0,0.004152249134948097,0.023255813953488372,0.0010857763300760044,0.0037267080745341614,0.0004405286343612335,0.0,0.0,0.0009179575444635686,0.00029967036260113877,0.001081665765278529,0.0024390243902439024,0.0010582010582010583,0.004098360655737705,0.003355704697986577,0.012437810945273632,0.012702078521939953,0.0034153005464480873,0.0025906735751295338,0.0,0.02857142857142857,0.010948905109489052,0.0,0.009615384615384616,0.002066115702479339,0.0039273441335297005,0.0036576444769568397,0.0015060240963855422,0.0016722408026755853,0.004517453798767967,0.004233148811462064,0.0,2.0877796901893286,1.2045454545454546,0.6892857142857143,0.8220858895705522,1.014218009478673,3.1234798877455567,2.5139751552795033,0.06222222222222222,0.7641681901279708,1.1721153846153847,0.4028776978417266,0.15584415584415584,1.4186046511627908,0.3273942093541203,0.496551724137931,1.161764705882353,0.7894736842105263,1.3518518518518519,0.0,0.001951219512195122,0.0014388489208633094,0.0014245014245014246,0.03625377643504532,0.005733005733005733
Pou4f1,0.0072992700729927005,0.0,0.0,0.001017293997965412,0.0,0.0,0.0006920415224913495,0.0012919896640826874,0.0054288816503800215,0.008281573498964804,0.000881057268722467,0.0005494505494505495,0.0,0.0005737234652897303,0.001198681450404555,0.001081665765278529,0.0012195121951219512,0.0025396825396825397,0.0,0.003355704697986577,0.0,0.0,0.001366120218579235,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.000365764447695684,0.0,0.0,0.0012320328542094457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017985611510791368,0.0,0.0,0.001638001638001638
